Kansas, Cloud	39.4795571	-97.69822719999999
Kansas, Coffey	38.2570639	-95.81428849999999
Kansas, Comanche	37.1894543	-99.2785583
Kansas, Cowley	37.2660235	-96.9209135
Kansas, Crawford	37.45579900000001	-94.81059549999999
Kansas, Dickinson	38.85059770000001	-97.179026
Kansas, Doniphan	39.641667	-95.080556
Kansas, Douglas	38.9107835	-95.26844369999999
Kansas, Edwards	38.8993448	-94.72606979999999
Kansas, Ellis	38.9380662	-99.56066690000002
Kansas, Ellsworth	38.7305648	-98.22811259999999
Kansas, Finney	38.0625252	-100.8903099
Kansas, Ford	37.3401215	-95.2509407
Kansas, Franklin	37.5244779	-94.70495919999999
Kansas, Geary	38.9984685	-96.79223549999999
Kansas, Gove	38.9590176	-100.4877663
Kansas, Grant	37.6747425	-95.16406049999999
Kansas, Gray	37.6840811	-100.439656
Kansas, Greenwood	37.9025905	-96.15269850000001
Kansas, Hamilton	37.9794705	-96.1641647
Kansas, Harper	37.2866863	-98.02589449999999
Kansas, Harvey	38.0025215	-97.35165579999999
Kansas, Haskell	38.938797	-95.2328993
Kansas, Hodgeman	38.1429747	-99.99122539999999
Kansas, Jackson	39.4241422	-95.81428849999999
Kansas, Jefferson	39.2827652	-95.3102505
Kansas, Jewell	39.671399	-98.153661
Kansas, Johnson	38.845412	-94.8520636
Kansas, Kearny	38.0281402	-101.2523792
Kansas, Kiowa	37.0172493	-98.48535389999999
Kansas, Labette	37.2306195	-95.18357879999999
Kansas, Lane	38.4397392	-95.0821916
Kansas, Leavenworth	39.3111112	-94.9224637
Kansas, Linn	39.6800019	-97.08419180000001
Kansas, Lyon	38.4078037	-96.15269850000001
Kansas, Marion	38.3483493	-97.017245
Kansas, McPherson	38.3708415	-97.66420869999999
Kansas, Meade	37.2855796	-100.3401456
Kansas, Miami	38.6381689	-94.81059549999999
Kansas, Mitchell	39.443669	-98.2212979
Kansas, Montgomery	37.240253	-95.81428849999999
Kansas, Morris	38.7144832	-96.663812
Kansas, Morton	37.1333387	-101.7979613
Kansas, Nemaha	39.7451077	-95.9832577
Kansas, Neosho	37.6045688	-95.3102505
Kansas, Ness	38.4769509	-99.99122539999999
Kansas, Norton	39.8338946	-99.89151129999999
Kansas, Osage	38.6009003	-95.6457951
Kansas, Osborne	39.4388993	-98.6947949
Kansas, Ottawa	38.615768	-95.2686366
Kansas, Pawnee	38.2017581	-99.2785583
Kansas, Phillips	39.766638	-99.3673084
Kansas, Pottawatomie	39.3976344	-96.3226072
Kansas, Pratt	37.6439071	-98.73759109999999
Kansas, Reno	39.02135579999999	-95.1223608
Kansas, Republic	39.9236213	-97.82170959999999
Kansas, Rice	38.2808698	-98.2212979
Kansas, Riley	39.29888529999999	-96.8308436
Kansas, Rooks	39.3638509	-99.2785583
Kansas, Saline	38.8174853	-97.69822719999999
Kansas, Scott	38.562531	-100.8903099
Kansas, Sedgwick	37.9166784	-97.422541
Kansas, Seward	37.221014	-100.8903099
Kansas, Shawnee	39.02284849999999	-94.7151865
Kansas, Sheridan	39.3470831	-100.439656
Kansas, Sherman	39.29821889999999	-101.7979613
Kansas, Smith	39.7333849	-98.7481167
Kansas, Stafford	37.9622371	-98.60063749999999
Kansas, Stanton	38.5675368	-94.99744609999999
Kansas, Stevens	37.186894	-101.2523792
Kansas, Sumner	37.2236052	-97.6114217
Kansas, Trego	38.9900316	-99.8124935
Kansas, Unknown	39.11553139999999	-94.62678729999999
Kansas, Wabaunsee	39.1461086	-96.346109
Kansas, Washington	39.8180592	-97.0508605
Kansas, Wilson	38.8250106	-98.4753437
Kansas, Woodson	37.9197853	-95.81428849999999
Kansas, Wyandotte	39.0986811	-94.7691586
Kentucky, Adair	37.076403	-85.31362179999999
Kentucky, Allen	37.6100457	-82.7279705
Kentucky, Anderson	37.998648	-84.981754
Kentucky, Ballard	37.0359869	-89.0179332
Kentucky, Barren	36.9676836	-85.84862360000001
Kentucky, Bath	38.1068164	-83.7199136
Kentucky, Bell	36.741122	-83.63484299999999
Kentucky, Boone	38.9940572	-84.7315563
Kentucky, Bourbon	38.22448199999999	-85.575899
Kentucky, Boyd	38.3833265	-82.6915429
Kentucky, Boyle	37.6526034	-84.8150781
Kentucky, Bracken	38.7117016	-84.05902900000001
Kentucky, Breathitt	37.5359616	-83.33618799999999
Kentucky, Breckinridge	37.7982002	-86.4592091
Kentucky, Bullitt	37.9842107	-85.684578
Kentucky, Butler	38.7864569	-84.36965939999999
Kentucky, Caldwell	37.1501019	-87.89424509999999
Kentucky, Calloway	36.6402766	-88.28504199999999
Kentucky, Campbell	38.8951891	-84.3962535
Kentucky, Carlisle	38.3120197	-84.027427
Kentucky, Carroll	38.6748355	-85.0649071
Kentucky, Carter	38.3204714	-83.03613759999999
Kentucky, Casey	37.3157449	-84.8984775
Kentucky, Christian	38.3390195	-82.9467268
Kentucky, Clark	37.959945	-84.14351359999999
Kentucky, Clay	37.4767119	-87.8200159
Kentucky, Clinton	36.6672813	-88.9933965
Kentucky, Crittenden	38.7845959	-84.60324039999999
Kentucky, Cumberland	36.9781475	-82.9884955
Kentucky, Daviess	37.7307984	-87.10237459999999
Kentucky, Edmonson	37.1941682	-86.21584969999999
Kentucky, Elliott	38.1575088	-83.12200740000002
Kentucky, Estill	37.6975384	-83.9744262
Kentucky, Fayette	38.06064780000001	-84.4802606
Kentucky, Fleming	38.3987633	-83.67739279999999
Kentucky, Floyd	37.5455463	-82.7778579
Kentucky, Franklin	36.722263	-86.57721769999999
Kentucky, Fulton	36.5042277	-88.8742259
Kentucky, Gallatin	38.7295069	-84.87763919999999
Kentucky, Garrard	37.6413234	-84.56414699999999
Kentucky, Grant	38.6565245	-84.6479124
Kentucky, Graves	36.6887728	-88.7108964
Kentucky, Grayson	38.3325812	-82.9485023
Kentucky, Green	36.9685219	-86.4808043
Kentucky, Greenup	38.5731349	-82.83016769999999
Kentucky, Hancock	37.8280909	-86.761749
Kentucky, Hardin	37.6565708	-86.0121573
Kentucky, Harlan	36.8431441	-83.321848
Kentucky, Harrison	38.4333045	-84.3542049
Kentucky, Hart	37.3101304	-85.84862360000001
Kentucky, Henderson	37.8361538	-87.59001339999999
Kentucky, Henry	38.4268385	-85.14793639999999
Kentucky, Hickman	36.5711721	-89.18617909999999
Kentucky, Hopkins	37.3153093	-87.5791287
Kentucky, Jackson	37.5531457	-83.38351349999999
Kentucky, Jefferson	38.1938097	-85.64348700000001
Kentucky, Jessamine	37.895573	-84.56414699999999
Kentucky, Johnson	37.8048335	-82.8640623
Kentucky, Kenton	38.9863872	-84.56414699999999
Kentucky, Knott	37.3461117	-82.99316069999999
Kentucky, Knox	36.9260578	-83.8897057
Kentucky, Larue	37.5189552	-85.7256372
Kentucky, Laurel	37.0693489	-84.1857115
Kentucky, Lawrence	38.05267500000001	-82.7778579
Kentucky, Lee	37.599443	-83.7199136
Kentucky, Leslie	37.0698286	-83.3789389
Kentucky, Letcher	37.1450963	-82.9590507
Kentucky, Lewis	38.5079686	-83.3789389
Kentucky, Lincoln	37.4751264	-84.6479124
Kentucky, Livingston	37.2978634	-84.2149339
Kentucky, Logan	36.869834	-86.86218269999999
Kentucky, Lyon	37.0247261	-88.0900762
Kentucky, Madison	37.7143001	-84.3121264
Kentucky, Magoffin	37.730555	-83.03613759999999
Kentucky, Marion	37.3328286	-88.0811349
Kentucky, Marshall	36.8573767	-88.4016041
Kentucky, Martin	37.5728764	-82.752659
Kentucky, Mason	38.6194103	-83.8897057
Kentucky, McCracken	37.03306070000001	-88.7108964
Kentucky, McCreary	36.6973499	-84.4802606
Kentucky, McLean	37.5644352	-87.2618328
Kentucky, Meade	37.9601502	-86.21584969999999
Kentucky, Menifee	37.9335368	-83.63484299999999
Kentucky, Mercer	37.8258603	-84.8984775
Kentucky, Metcalfe	37.0032438	-85.64348700000001
Kentucky, Monroe	36.7484915	-85.7256372
Kentucky, Montgomery	38.0314578	-83.8897057
Kentucky, Morgan	37.9145713	-83.2934086
Kentucky, Muhlenberg	37.17725009999999	-87.14228949999999
Kentucky, Nelson	37.7647455	-85.47880649999999
Kentucky, Nicholas	38.37676250000001	-84.05902900000001
Kentucky, Ohio	37.5108523	-86.8220341
Kentucky, Oldham	38.3560025	-85.47880649999999
Kentucky, Owen	38.4965261	-84.8150781
Kentucky, Owsley	37.4294933	-83.7199136
Kentucky, Pendleton	38.4622879	-85.3035678
Kentucky, Perry	37.3160706	-83.2077645
Kentucky, Pike	37.4842087	-82.4752757
Kentucky, Powell	37.8380647	-83.8260884
Kentucky, Pulaski	37.0853508	-84.5222189
Kentucky, Rockcastle	37.3743065	-84.3121264
Kentucky, Rowan	38.177068	-83.46435509999999
Kentucky, Russell	38.5173028	-82.6976631
Kentucky, Scott	38.3172361	-84.56414699999999
Kentucky, Shelby	38.1778076	-85.2308414
Kentucky, Simpson	36.7772014	-86.6207943
Kentucky, Spencer	38.0123167	-85.31362179999999
Kentucky, Taylor	37.332884	-85.31362179999999
Kentucky, Todd	36.8338638	-87.14228949999999
Kentucky, Trigg	36.8473642	-87.77633329999999
Kentucky, Trimble	38.6013284	-85.31362179999999
Kentucky, Union	38.9458951	-84.68050099999999
Kentucky, Warren	36.9886043	-86.49965460000001
Kentucky, Washington	38.6161549	-83.80849719999999
Kentucky, Wayne	36.7571907	-84.8567932
Kentucky, Webster	37.4892188	-87.7369607
Kentucky, Whitley	36.726335	-84.1857115
Kentucky, Wolfe	37.75508689999999	-83.46435509999999
Kentucky, Woodford	38.0721662	-84.7315563
Louisiana, Acadia	30.2297347	-92.38136209999999
Louisiana, Allen	31.835278	-93.288333
Louisiana, Ascension	30.2017295	-90.9438468
Louisiana, Assumption	29.9232544	-91.09693999999999
Louisiana, Avoyelles	30.9711824	-92.0665197
Louisiana, Beauregard	30.7611484	-93.33889169999999
Louisiana, Bienville	32.3568222	-92.98043740000001
Louisiana, Bossier	32.7551322	-93.66232389999999
Louisiana, Caddo	32.7565316	-93.9737925
Louisiana, Calcasieu	30.2089286	-93.33889169999999
Louisiana, Caldwell	32.0669717	-92.0665197
Louisiana, Cameron	29.79772119999999	-93.3251535
Louisiana, Catahoula	30.214444	-91.708889
Louisiana, Claiborne	32.7722557	-93.0175712
Louisiana, Concordia	31.4808983	-91.63721500000001
Louisiana, De Soto	32.0310567	-93.66232389999999
Louisiana, East Baton Rouge	30.5693593	-91.09693999999999
Louisiana, East Carroll	32.7570923	-91.2506002
Louisiana, East Feliciana	30.8458948	-91.02032240000001
Louisiana, Evangeline	30.7821781	-92.38136209999999
Louisiana, Franklin	29.7960399	-91.5015002
Louisiana, Grant	30.7885279	-92.9484868
Louisiana, Iberia	29.4992629	-91.7538817
Louisiana, Iberville	30.2899179	-91.4048249
Louisiana, Jackson	30.8374036	-91.2176087
Louisiana, Jefferson	29.96603709999999	-90.1531298
Louisiana, Jefferson Davis	30.2672346	-92.8178291
Louisiana, LaSalle	31.7002461	-92.2236667
Louisiana, Lafayette	30.2114404	-92.0204121
Louisiana, Lafourche	29.6952295	-90.52578229999999
Louisiana, Lincoln	32.598888	-92.6983868
Louisiana, Livingston	30.5021345	-90.7478737
Louisiana, Madison	32.4401578	-91.28910359999999
Louisiana, Morehouse	32.796224	-91.7538817
Louisiana, Natchitoches	31.7607195	-93.08627489999999
Louisiana, Orleans	29.95106579999999	-90.0715323
Louisiana, Ouachita	32.4271852	-92.2236667
Louisiana, Plaquemines	29.3240045	-89.4742177
Louisiana, Pointe Coupee	30.6102166	-91.5983959
Louisiana, Rapides	31.3635131	-92.58680950000002
Louisiana, Red River	30.9842977	-91.96233269999999
Louisiana, Richland	32.3887281	-91.7928402
Louisiana, Sabine	31.4893252	-93.5003454
Louisiana, St. Bernard	29.879791	-89.3226954
Louisiana, St. Charles	29.9273657	-90.3371889
Louisiana, St. Helena	30.8021866	-90.6773046
Louisiana, St. James	30.0179292	-90.7913227
Louisiana, St. John the Baptist	30.1118331	-90.4879916
Louisiana, St. Landry	30.6036535	-92.0665197
Louisiana, St. Martin	30.2395901	-91.7538817
Louisiana, St. Mary	29.502976	-91.44346900000001
Louisiana, St. Tammany	30.4357418	-89.9253233
Louisiana, Tangipahoa	30.8760151	-90.5120391
Louisiana, Tensas	32.077218	-91.28910359999999
Louisiana, Terrebonne	29.2299682	-90.7532809
Louisiana, Union	30.091512	-90.900064
Louisiana, Unknown	30.9842977	-91.96233269999999
Louisiana, Vermilion	29.8601413	-92.38136209999999
Louisiana, Vernon	31.1320009	-93.17796589999999
Louisiana, Washington	30.6163073	-92.057063
Louisiana, Webster	32.7641355	-93.33889169999999
Louisiana, West Baton Rouge	30.4751202	-91.3276422
Louisiana, West Carroll	32.7545792	-91.4821482
Louisiana, West Feliciana	30.8423123	-91.4048249
Louisiana, Winn	31.91961239999999	-92.6586401
Maine, Androscoggin	44.19124160000001	-70.17070369999999
Maine, Aroostook	46.819941	-68.4766064
Maine, Cumberland	43.796573	-70.2585205
Maine, Franklin	44.5874877	-68.23160539999999
Maine, Hancock	44.5291357	-68.2537463
Maine, Kennebec	44.4499153	-69.7038278
Maine, Knox	44.517294	-69.21337489999999
Maine, Lincoln	45.3622301	-68.5050006
Maine, Oxford	44.1317459	-70.4931557
Maine, Penobscot	44.4645202	-68.7111394
Maine, Piscataquis	45.70498569999999	-69.3375071
Maine, Sagadahoc	43.8171265	-69.7825531
Maine, Somerset	45.5913402	-69.9999212
Maine, Unknown	45.1798211	-68.0667161
Maine, Waldo	44.5125736	-69.07614830000001
Maine, Washington	44.2735583	-69.3676576
Maine, York	43.16174830000001	-70.6482581
Maryland, Allegany	39.6255251	-78.6114999
Maryland, Anne Arundel	38.9530109	-76.5488232
Maryland, Baltimore	39.2903848	-76.6121893
Maryland, Baltimore city	39.2903848	-76.6121893
Maryland, Calvert	38.49495030000001	-76.5025742
Maryland, Caroline	38.9105018	-75.8533954
Maryland, Carroll	39.5423418	-77.0564464
Maryland, Cecil	39.5739403	-75.94632399999999
Maryland, Charles	38.5221781	-77.10249019999999
Maryland, Dorchester	38.4152819	-76.17837390000001
Maryland, Frederick	39.41426879999999	-77.4105409
Maryland, Garrett	39.5681243	-79.29021329999999
Maryland, Harford	39.5838964	-76.3637285
Maryland, Howard	39.2873463	-76.964306
Maryland, Kent	39.2713804	-76.1319953
Maryland, Montgomery	39.1547426	-77.2405153
Maryland, Prince Georges	38.78492110000001	-76.8720961
Maryland, Queen Annes	38.9209467	-75.9552162
Maryland, Somerset	38.0862333	-75.8533954
Maryland, St. Marys	38.1060259	-76.3637285
Maryland, Talbot	38.7803973	-76.1319953
Maryland, Unknown	39.0457549	-76.64127119999999
Maryland, Washington	39.641762	-77.719993
Maryland, Wicomico	38.3941813	-75.667356
Maryland, Worcester	38.1584227	-75.4344727
Massachusetts, Barnstable	41.7003208	-70.3002024
Massachusetts, Berkshire	42.311782	-73.1821623
Massachusetts, Bristol	41.7938406	-71.1448516
Massachusetts, Dukes	41.4039539	-70.6692655
Massachusetts, Essex	42.63195820000001	-70.7829315
Massachusetts, Franklin	42.0834313	-71.396725
Massachusetts, Hampden	42.0639841	-72.4134167
Massachusetts, Hampshire	42.3471357	-72.6624209
Massachusetts, Middlesex	42.467206	-71.2874209
Massachusetts, Nantucket	41.2834704	-70.099451
Massachusetts, Norfolk	42.1195426	-71.3250563
Massachusetts, Plymouth	41.9584457	-70.6672621
Massachusetts, Suffolk	42.3522866	-71.0504229
Massachusetts, Unknown	42.4072107	-71.3824374
Massachusetts, Worcester	42.2625932	-71.8022934
Michigan, Alcona	44.6727944	-83.60223979999999
Michigan, Alger	44.12562570000001	-84.1208666
Michigan, Allegan	42.5291989	-85.8553031
Michigan, Alpena	45.0616794	-83.4327528
Michigan, Antrim	44.9730441	-85.1769095
Michigan, Arenac	43.9973355	-83.67739279999999
Michigan, Baraga	46.7785433	-88.4890193
Michigan, Barry	42.5354321	-85.35496499999999
Michigan, Bay	43.7109732	-84.01674229999999
Michigan, Benzie	44.678277	-86.2970998
Michigan, Berrien	42.0320742	-86.7416374
Michigan, Branch	43.93497259999999	-86.1141045
Michigan, Calhoun	42.2073905	-85.02334599999999
Michigan, Cass	41.9299158	-86.0121573
Michigan, Charlevoix	45.3180632	-85.2584004
Michigan, Cheboygan	45.64695630000001	-84.4744795
Michigan, Chippewa	46.3117082	-84.59320939999999
Michigan, Clare	43.8194703	-84.7686281
Michigan, Clinton	42.0719866	-83.9716095
Michigan, Crawford	44.6524316	-84.68974949999999
Michigan, Delta	42.7265775	-84.6620322
Michigan, Dickinson	45.9601394	-87.8616098
Michigan, Eaton	42.5886496	-84.7733325
Michigan, Emmet	45.6418969	-84.9769067
Michigan, Genesee	43.0777289	-83.67739279999999
Michigan, Gladwin	43.9808549	-84.48640069999999
Michigan, Gogebic	46.3524478	-89.5026496
Michigan, Grand Traverse	44.687984	-85.52002399999999
Michigan, Gratiot	43.2836505	-84.68974949999999
Michigan, Hillsdale	41.9200472	-84.6305101
Michigan, Houghton	47.12113309999999	-88.5694182
Michigan, Huron	45.814	-84.75399999999999
Michigan, Ingham	42.6468943	-84.3542049
Michigan, Ionia	42.9872547	-85.07111739999999
Michigan, Iosco	44.3340462	-83.63862259999999
Michigan, Iron	42.8402262	-84.19164320000002
Michigan, Isabella	43.598799	-84.8567932
Michigan, Jackson	42.245869	-84.40134619999999
Michigan, Kalamazoo	42.2917069	-85.5872286
Michigan, Kalkaska	44.7352042	-85.18422269999999
Michigan, Kent	43.0097027	-85.52002399999999
Michigan, Keweenaw	47.25020259999999	-88.3334456
Michigan, Lake	43.4501005	-87.22201869999999
Michigan, Lapeer	43.0514161	-83.31883409999999
Michigan, Leelanau	45.0821226	-86.07336339999999
Michigan, Lenawee	41.8433859	-84.01674229999999
Michigan, Livingston	42.6207951	-83.8473015
Michigan, Luce	46.5827512	-85.513329
Michigan, Mackinac	45.8683129	-84.6275658
Michigan, Macomb	42.6651965	-82.92864279999999
Michigan, Manistee	44.2444473	-86.324253
Michigan, Marquette	46.5436199	-87.3953713
Michigan, Mason	42.5792027	-84.4435845
Michigan, Mecosta	43.6203054	-85.2264232
Michigan, Menominee	45.10776269999999	-87.6142737
Michigan, Midland	43.6155825	-84.2472116
Michigan, Missaukee	44.366621	-85.02334599999999
Michigan, Monroe	41.9164343	-83.3977101
Michigan, Montcalm	43.3057341	-85.1894045
Michigan, Montmorency	45.07427939999999	-84.1403141
Michigan, Muskegon	43.2341813	-86.24839209999999
Michigan, Newaygo	43.4197429	-85.80005059999999
Michigan, Oakland	42.59219239999999	-83.33618799999999
Michigan, Oceana	43.6656285	-86.6611083
Michigan, Ogemaw	44.3270741	-84.1857115
Michigan, Osceola	43.92572790000001	-85.35496499999999
Michigan, Oscoda	44.42028879999999	-83.3307974
Michigan, Otsego	42.4605904	-85.696406
Michigan, Ottawa	42.95302299999999	-86.0937312
Michigan, Presque Isle	45.2819607	-83.46583319999999
Michigan, Roscommon	44.4983504	-84.5919682
Michigan, Saginaw	43.4194699	-83.9508068
Michigan, Sanilac	43.4069041	-82.7347142
Michigan, Schoolcraft	42.11421070000001	-85.63777759999999
Michigan, Shiawassee	42.949754	-84.1857115
Michigan, St. Clair	42.8208653	-82.486024
Michigan, St. Joseph	42.0938577	-86.4895463
Michigan, Tuscola	43.5301144	-83.5070203
Michigan, Unknown	42.2780436	-83.7382241
Michigan, Van Buren	42.2459665	-86.0121573
Michigan, Washtenaw	42.3076493	-83.8473015
Michigan, Wayne	42.2814269	-83.3863214
Michigan, Wexford	44.387157	-85.52002399999999
Minnesota, Aitkin	46.5330129	-93.7102493
Minnesota, Anoka	45.1977428	-93.3871758
Minnesota, Becker	45.3936545	-93.8765076
Minnesota, Beltrami	48.0370038	-94.82892389999999
Minnesota, Benton	45.7211058	-93.9732855
Minnesota, Big Stone	45.4932045	-96.4724
Minnesota, Blue Earth	43.6375818	-94.10239059999999
Minnesota, Brown	44.2294379	-94.645035
Minnesota, Carlton	46.6640011	-92.4248827
Minnesota, Carver	44.76339429999999	-93.6254404
Minnesota, Cass	47.2144536	-94.2309171
Minnesota, Chippewa	47.36714509999999	-94.6155751
Minnesota, Chisago	45.524828	-92.9550305
Minnesota, Clay	45.0137081	-93.4700078
Minnesota, Clearwater	45.4194099	-94.0488721
Minnesota, Cottonwood	44.6088607	-95.6737122
Minnesota, Crow Wing	46.2799671	-94.2924998
Minnesota, Dakota	43.91357989999999	-91.3605035
Minnesota, Dodge	44.784931	-93.28535300000001
Minnesota, Douglas	45.9279387	-95.4218815
Minnesota, Faribault	44.2949636	-93.268827
Minnesota, Fillmore	43.74857490000001	-92.26822039999999
Minnesota, Freeborn	43.76579	-93.5641078
Minnesota, Goodhue	44.4005221	-92.62380279999999
Minnesota, Grant	45.084411	-92.91049079999999
Minnesota, Hennepin	45.0208911	-93.5094574
Minnesota, Houston	43.7632995	-91.5684764
Minnesota, Hubbard	47.1860527	-94.94114230000001
Minnesota, Isanti	45.4894008	-93.24760909999999
Minnesota, Itasca	47.2171841	-95.2048162
Minnesota, Jackson	43.6207915	-94.9886022
Minnesota, Kanabec	45.9329034	-93.2883531
Minnesota, Kandiyohi	45.13194439999999	-94.93138890000002
Minnesota, Kittson	48.7563083	-96.865445
Minnesota, Koochiching	48.1816012	-93.648322
Minnesota, Lac qui Parle	45.000514	-95.90614269999999
Minnesota, Lake	43.84190359999999	-93.8318949
Minnesota, Le Sueur	44.4598517	-93.9113634
Minnesota, Lincoln	46.210243	-94.6408481
Minnesota, Lyon	44.3981292	-95.89871389999999
Minnesota, Mahnomen	47.31727490000001	-95.9655384
Minnesota, Marshall	44.448423	-95.79119159999999
Minnesota, Martin	43.6266807	-94.479976
Minnesota, McLeod	44.8440016	-94.315422
Minnesota, Meeker	45.1353179	-94.5150543
Minnesota, Mille Lacs	46.2529828	-93.6605345
Minnesota, Morrison	45.9846475	-94.052545
Minnesota, Mower	43.6824988	-92.6983868
Minnesota, Murray	44.0243398	-95.81428849999999
Minnesota, Nicollet	44.2760774	-94.18746329999999
Minnesota, Nobles	43.71969319999999	-95.81428849999999
Minnesota, Norman	47.3416805	-96.5313092
Minnesota, Olmsted	43.995179	-92.38136209999999
Minnesota, Otter Tail	46.51894350000001	-95.8935983
Minnesota, Pennington	47.4835642	-94.4799692
Minnesota, Pine	46.0983087	-92.80707079999999
Minnesota, Pipestone	43.9985815	-96.3128117
Minnesota, Polk	47.6635085	-96.4170534
Minnesota, Pope	45.5472257	-95.4363717
Minnesota, Ramsey	45.2611	-93.45
Minnesota, Red Lake	47.876346	-95.0169401
Minnesota, Redwood	44.3516109	-95.3102505
Minnesota, Renville	44.7891264	-95.2116731
Minnesota, Rice	44.2749995	-93.33889169999999
Minnesota, Rock	43.6927003	-96.3226072
Minnesota, Roseau	48.8460926	-95.762766
Minnesota, Scott	44.6834072	-93.54079089999999
Minnesota, Sherburne	45.4644612	-93.7298983
Minnesota, Sibley	44.5502089	-94.15137639999999
Minnesota, St. Louis	47.7395106	-92.3623921
Minnesota, Stearns	45.5844792	-94.5865603
Minnesota, Steele	43.9758523	-93.17796589999999
Minnesota, Stevens	45.52151180000001	-95.95221780000001
Minnesota, Swift	48.8533195	-95.2213442
Minnesota, Todd	46.0307728	-94.8315488
Minnesota, Traverse	44.3485771	-94.0174617
Minnesota, Unknown	47.9318158	-89.9861189
Minnesota, Wabasha	44.3754518	-92.0236059
Minnesota, Wadena	46.4424614	-95.1361386
Minnesota, Waseca	44.0770411	-93.50838429999999
Minnesota, Washington	44.8896877	-92.8577105
Minnesota, Watonwan	43.9323091	-94.479976
Minnesota, Wilkin	46.4087398	-96.5018468
Minnesota, Winona	44.0553908	-91.6663523
Minnesota, Wright	46.6715593	-93.0074403
Minnesota, Yellow Medicine	44.7380445	-95.8564864
Mississippi, Adams	31.5305353	-91.28910359999999
Mississippi, Alcorn	31.877778	-91.139167
Mississippi, Amite	31.1683803	-90.8294002
Mississippi, Attala	33.1683267	-89.62516459999999
Mississippi, Benton	34.7712669	-89.1705998
Mississippi, Bolivar	33.6598339	-91.0531635
Mississippi, Calhoun	33.8839218	-89.3226954
Mississippi, Carroll	33.5279848	-89.9253233
Mississippi, Chickasaw	33.8818791	-89.0179332
Mississippi, Choctaw	32.8294273	-89.1311937
Mississippi, Claiborne	31.9438205	-90.9438468
Mississippi, Clarke	32.077218	-88.7108964
Mississippi, Clay	34.2701035	-88.3372675
Mississippi, Coahoma	34.3667731	-90.52315610000001
Mississippi, Copiah	31.9012453	-90.37483540000001
Mississippi, Covington	31.6732735	-89.5874819
Mississippi, DeSoto	34.9065453	-89.9626799
Mississippi, Forrest	31.2148677	-89.28472510000002
Mississippi, Franklin	33.036293	-90.002815
Mississippi, George	30.8431226	-88.6723578
Mississippi, Greene	31.1646163	-88.7108964
Mississippi, Grenada	33.7690049	-89.8084192
Mississippi, Hancock	30.3887582	-89.5120084
Mississippi, Harrison	30.432087	-89.0179332
Mississippi, Hinds	32.2648353	-90.37483540000001
Mississippi, Holmes	33.16886600000001	-90.0746767
Mississippi, Humphreys	33.1677834	-90.52578229999999
Mississippi, Itawamba	34.2317882	-88.4016041
Mississippi, Jackson	32.2987573	-90.1848103
Mississippi, Jasper	32.0810429	-89.1705998
Mississippi, Jefferson	31.7157817	-90.9820668
Mississippi, Jefferson Davis	31.58252809999999	-89.81303559999999
Mississippi, Jones	31.5343241	-89.1705998
Mississippi, Kemper	32.8018452	-88.7108964
Mississippi, Lafayette	34.4186994	-89.4742177
Mississippi, Lamar	31.1699705	-89.4742177
Mississippi, Lauderdale	32.5208482	-88.5117097
Mississippi, Lawrence	32.3251443	-89.23283939999999
Mississippi, Leake	32.8073509	-89.4742177
Mississippi, Lee	34.2354138	-88.7108964
Mississippi, Leflore	33.5274427	-90.37483540000001
Mississippi, Lincoln	31.5359248	-90.52578229999999
Mississippi, Lowndes	33.473423	-88.4403883
Mississippi, Madison	32.4618086	-90.1153638
Mississippi, Marion	32.4173637	-88.6478207
Mississippi, Marshall	34.7729491	-89.4742177
Mississippi, Monroe	33.8773585	-88.55653099999999
Mississippi, Montgomery	33.5274427	-89.62516459999999
Mississippi, Neshoba	32.6234704	-89.1381155
Mississippi, Newton	32.3212554	-89.16339289999999
Mississippi, Noxubee	33.1605608	-88.55653099999999
Mississippi, Oktibbeha	33.3886689	-88.90306
Mississippi, Panola	34.4198016	-89.9253233
Mississippi, Pearl River	30.3928842	-89.6734256
Mississippi, Perry	31.1673115	-89.0179332
Mississippi, Pike	31.1704959	-90.37483540000001
Mississippi, Pontotoc	34.2478831	-88.998673
Mississippi, Prentiss	31.5985012	-89.8670229
Mississippi, Quitman	32.0401499	-88.7281
Mississippi, Rankin	32.2653668	-89.9253233
Mississippi, Scott	33.5930808	-91.0760049
Mississippi, Sharkey	32.9860902	-90.8294002
Mississippi, Simpson	31.9017736	-89.9253233
Mississippi, Smith	32.0826588	-89.4742177
Mississippi, Stone	33.541699	-89.26889399999999
Mississippi, Sunflower	33.5428954	-90.5370327
Mississippi, Tallahatchie	33.9302578	-90.1869644
Mississippi, Tate	34.6413971	-89.9626799
Mississippi, Tippah	34.76880970000001	-88.86469799999999
Mississippi, Tishomingo	34.6367608	-88.23171029999999
Mississippi, Tunica	34.6845455	-90.3828769
Mississippi, Union	32.5715272	-89.1214478
Mississippi, Walthall	33.6073419	-89.27729099999999
Mississippi, Warren	32.3989469	-90.7913227
Mississippi, Washington	31.5787773	-91.29927839999999
Mississippi, Wayne	31.7130601	-88.7108964
Mississippi, Webster	33.5707456	-89.28472510000002
Mississippi, Wilkinson	31.1646163	-91.28910359999999
Mississippi, Winston	33.1650338	-89.0179332
Mississippi, Yalobusha	33.9768292	-89.6759101
Mississippi, Yazoo	32.8078912	-90.37483540000001
Missouri, Adair	40.2522575	-92.3765782
